timestamp,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore,return,MA5,MA10,MA20,volatility,target,pred_signal
2025-08-07 09:00:00,114948.73,115074.14,114854.92,115062.19,21.60739,1754560799999,2484170.24493160,1675,8.72238000,1002838.46025810,0,0.0009869616665654224,114802.464,114713.649,114964.584,216.12627478826715,1,0
2025-08-07 10:00:00,115062.19,207863.03,115038.06,116347.23,78.53352,1754564399999,9123195.00224660,2641,53.71791000,6240559.75370410,0,0.011168221289721725,115158.16200000001,114859.30600000001,115022.54550000001,562.2859565929881,1,0
2025-08-07 11:00:00,116347.23,230958.92,46884.76,116519.53,56.08692,1754567999999,6564327.31249330,1975,36.85050000,4323533.43331300,0,0.0014809119220113853,115532.06800000001,115034.91300000002,115076.532,766.2512325751132,0,0
2025-08-07 12:00:00,116519.54,116869.5,116052.94,116390.01,111.99543,1754571599999,13035880.46298690,1348,72.60955000,8450734.10441890,0,-0.0011115733130746541,115853.54,115216.47,115139.40750000002,854.9783373471873,1,0
2025-08-07 13:00:00,116390.01,230958.92,116200.0,116639.99,64.85477,1754575199999,7561773.54203890,1555,40.16392000,4683721.80857030,0,0.002147778834283187,116191.79,115425.866,115196.4075,926.0036095824466,0,0
2025-08-07 14:00:00,116640.0,121956.8,116213.19,116316.64,66.2169,1754578799999,7708602.82500500,1751,27.54468000,3208106.53504790,0,-0.002772205313117837,116442.68000000001,115622.572,115241.07850000002,879.7410241124779,1,0
2025-08-07 15:00:00,116344.0,116808.07,116251.39,116689.81,86.57036,1754582399999,10091940.10756350,1483,48.76077000,5684362.53960250,0,0.0032082254095373575,116511.196,115834.679,115313.025,852.710690516429,0,0
2025-08-07 16:00:00,116689.81,116748.66,115647.67,116235.65,26.82174,1754585999999,3116682.23908880,1520,9.10161000,1058801.77920650,0,-0.0038920279328589213,116454.42,115993.24399999999,115371.152,749.0679032444723,1,0
2025-08-07 17:00:00,116259.24,116559.99,116153.27,116498.77,9.31017,1754589599999,1083529.88195030,1319,5.35339000,623204.81649150,0,0.0022636772797330895,116476.17199999999,116164.856,115443.65250000001,627.6443111119047,1,0
2025-08-07 18:00:00,116511.54,116719.56,59444.44,116573.36,112.29475,1754593199999,13054489.16090980,2083,80.64824000,9384913.62422120,0,0.0006402642706013761,116462.84599999999,116327.318,115516.9875,467.7885098537606,1,0
2025-08-07 19:00:00,116573.35,230958.92,116376.4,117468.12,123.2867,1754596799999,14385291.65621100,2341,102.56586000,11968138.28349450,0,0.007675510082234771,116693.14199999999,116567.911,115640.78,348.2440459555906,0,0
2025-08-07 20:00:00,117468.12,117496.05,117100.0,117184.16,7.50313,1754600399999,880262.80474500,1350,2.26881000,266168.52227630,0,-0.002417336720805574,116792.01199999999,116651.604,115755.455,387.6543110157668,0,0
2025-08-07 21:00:00,117182.19,117451.0,116935.72,117105.78,31.16924,1754603999999,3652453.36865800,1787,22.11372000,2591141.96645190,0,-0.0006688617301178201,116966.03800000002,116710.229,115872.571,409.1924533479451,1,0
2025-08-07 22:00:00,117105.77,118352.38,116700.91,117554.23,108.49316,1754607599999,12732703.36990820,2326,17.83279000,2092317.60610270,0,0.0038294437729717856,117177.13,116826.651,116021.56049999999,469.1840238462013,0,0
2025-08-07 23:00:00,117554.24,117579.98,117292.88,117472.01,16.45786,1754611199999,1932213.62978910,1647,6.25859000,734788.55103940,0,-0.0006994218753336723,117356.86000000002,116909.853,116167.85950000002,504.8237333755353,0,0
2025-08-08 00:00:00,117472.02,117625.82,116889.99,117288.0,38.16046,1754614799999,4477995.22593140,2196,25.23095000,2961458.28561170,0,-0.001566415693406431,117320.83600000001,117006.98900000002,116314.78050000002,470.2673567348309,0,0
2025-08-08 01:00:00,117288.0,117288.01,116794.42,116888.02,28.4217,1754618399999,3322715.76900180,1801,10.75020000,1257047.18105240,0,-0.003410238046517966,117261.60800000001,117026.81000000001,116430.74449999999,459.4664618159915,0,0
2025-08-08 02:00:00,116888.02,232037.71,116697.31,116701.4,99.41624,1754621999999,11623586.17158900,1655,71.89915000,8408172.55380440,0,-0.0015965708034065829,117180.732,117073.38500000001,116533.31450000001,388.4799554465134,1,0
2025-08-08 03:00:00,116701.4,116977.35,116699.6,116737.35,12.59231,1754625599999,1471259.27375480,1501,4.22674000,493714.43932840,0,0.0003080511459161439,117017.356,117097.24300000002,116631.04950000001,355.16743522732736,1,0
2025-08-08 04:00:00,116737.35,116869.49,116231.29,116750.01,10.2273,1754629199999,1193934.22581080,1538,4.41568000,515657.79971680,0,0.00010844858136649371,116872.956,117114.90799999998,116721.11299999998,329.69548235432995,0,1
2025-08-08 05:00:00,116750.01,116750.01,116519.59,116530.64,10.35125,1754632799999,1207255.77929700,2807,5.95972000,695163.55109490,0,-0.0018789720018010936,116721.48400000001,117021.16,116794.5355,350.71601420892006,1,1
2025-08-08 06:00:00,116530.63,116757.45,116401.0,116740.0,14.30138,1754636399999,1667393.41475660,2855,9.16183000,1068233.65067350,0,0.0017966090291789971,116691.88,116976.74399999999,116814.174,355.8666477212344,1,1
2025-08-08 07:00:00,116740.0,116973.3,58888.89,116817.19,16.36595,1754639999999,1859740.79655940,3917,8.18688000,933844.89966770,0,0.0006612129518588361,116715.03799999999,116947.88499999998,116829.057,355.9413824171096,0,1
2025-08-08 08:00:00,116817.19,116914.6,58333.33,116620.63,11.32262,1754643599999,1314222.94281080,1883,6.16502000,718873.63321090,0,-0.0016826290719713644,116691.69399999999,116854.525,116840.58799999999,296.74700961755804,1,1
2025-08-08 09:00:00,116620.63,116726.88,116481.44,116685.17,11.3752,1754647199999,1326107.37532910,3729,4.50964000,525725.49881700,0,0.0005534183788922231,116678.726,116775.84099999999,116842.847,204.94193261408694,0,1
2025-08-08 10:00:00,116685.17,116714.46,116281.13,116544.4,34.38006,1754650799999,4005467.94127810,1723,25.48603000,2969058.72460400,0,-0.0012064086635860116,116681.478,116701.48099999999,116854.23499999999,112.53382745354432,1,1
2025-08-08 11:00:00,116544.39,116903.37,116544.39,116891.51,89.81829,1754654399999,10490052.90939280,1726,58.41675000,6822369.99161010,0,0.0029783498821049914,116711.77999999998,116701.83,116864.31999999999,113.18017356905561,0,1
2025-08-08 12:00:00,116891.52,116891.52,116492.45,116500.49,23.0521,1754657999999,2688319.66784260,1709,10.19148000,1188593.27398380,0,-0.003345153125321021,116648.44000000002,116681.73899999999,116877.56199999999,129.8669802751246,1,1
2025-08-08 13:00:00,116500.48,116944.25,116499.43,116917.97,31.17663,1754661599999,3639416.30749530,1817,19.95664000,2330096.94141900,0,0.0035835042410550244,116707.90800000001,116699.801,116898.522,149.53224724382005,0,1
2025-08-08 14:00:00,116917.98,117720.26,116408.7,116479.9,29.51876,1754665199999,3444422.59093230,2228,12.70222000,1482404.60268710,0,-0.003746814967793277,116666.854,116672.79000000001,116893.849,163.2239775421035,0,1
2025-08-08 15:00:00,116479.91,116538.94,100000.0,116231.99,34.67071,1754668799999,4017852.47693870,2439,17.83325000,2073178.89143170,0,-0.0021283500415092416,116604.372,116642.925,116832.04250000001,212.12088714061107,0,1
2025-08-08 16:00:00,116232.0,117502.92,116023.17,116182.43,35.2349,1754672399999,4094523.30045780,1513,25.60336000,2975703.95937080,0,-0.00042638863879052025,116462.55600000001,116587.16799999999,116781.95599999998,253.09223083068966,1,1
2025-08-08 17:00:00,116182.44,130806.85,116182.43,116701.39,21.41593,1754675999999,2493694.91072890,1760,8.63492000,1005930.63815600,0,0.004466768340100957,116502.736,116575.58800000002,116761.7365,243.87990591036936,0,1
2025-08-08 18:00:00,116701.39,122724.03,116336.0,116493.13,22.51951,1754679599999,2627493.29854030,1598,12.38400000,1445421.49550030,0,-0.0017845545798553797,116417.768,116562.83799999999,116708.68149999999,244.59526468606373,0,1
2025-08-08 19:00:00,116493.14,116716.26,116338.84,116475.27,23.15421,1754683199999,2697751.52607220,1120,10.37558000,1209022.23611860,0,-0.00015331376193605806,116416.84199999999,116541.848,116658.84449999998,241.9225833382648,1,1
2025-08-08 20:00:00,116475.28,116888.53,116334.05,116888.52,77.27259,1754686799999,9006443.00938350,1551,44.61193000,5199669.50217550,0,0.0035479634432269425,116548.148,116576.26000000001,116638.87049999999,265.6380018834453,1,1
2025-08-08 21:00:00,116888.53,116979.95,116755.53,116931.44,30.83873,1754690399999,3604154.54048400,860,20.05334000,2343935.35639920,0,0.0003671874705917233,116697.95,116580.253,116641.04149999998,271.14628315351234,0,0
2025-08-08 22:00:00,116931.44,116980.0,116762.38,116888.92,22.25033,1754693999999,2601314.78270210,793,12.93248000,1511937.88876750,0,-0.0003636318854878251,116735.456,116619.09599999999,116650.41749999998,285.8725737965981,0,0
2025-08-08 23:00:00,116888.91,116917.74,116632.12,116674.74,19.49803,1754697599999,2276868.37778800,711,6.90474000,806379.00212950,0,-0.0018323379153473152,116771.778,116594.77300000002,116647.28700000001,267.3663029569345,0,0
2025-08-09 00:00:00,116674.74,116750.0,116403.65,116585.99,21.30578,1754701199999,2485928.89557900,859,13.23440000,1544323.79987210,0,-0.0007606616479282069,116793.92199999999,116605.38200000001,116639.08600000001,264.3899657202025,0,0
2025-08-09 01:00:00,116585.99,116797.71,116403.72,116563.25,93.06592,1754704799999,10851878.75555120,610,80.19812000,9351582.56514250,0,-0.000195049164998351,116728.86799999999,116638.508,116640.71650000001,231.06004192318116,0,0
2025-08-09 02:00:00,116563.25,116563.25,116218.36,116404.0,67.42752,1754708399999,7851717.71818050,628,48.54440000,5652835.42900870,0,-0.0013662110485079815,116623.38,116660.66500000001,116623.9165,189.3193129350942,0,1
2025-08-09 03:00:00,116404.01,116482.28,116357.48,116384.0,50.76738,1754711999999,5908551.95277690,490,38.11938000,4436346.62400870,0,-0.00017181540153254904,116522.396,116628.926,116602.25700000001,207.46822397708323,1,1
2025-08-09 04:00:00,116384.01,117792.27,116181.92,116434.76,109.54836,1754715599999,12762273.09305830,856,75.85773000,8838685.37439220,0,0.00043614242507561407,116474.4,116623.089,116592.9635,212.47398583037875,1,1
2025-08-09 05:00:00,116434.76,125577.25,93268.05,116739.22,138.64254,1754719199999,16122885.86653930,1664,100.61638000,11744246.51436160,0,0.0026148548766709023,116505.046,116649.48400000001,116595.66600000001,208.42684409161518,0,1
2025-08-09 06:00:00,116739.22,116753.39,93268.05,116650.74,48.90021,1754722799999,5697932.59963390,869,20.42194000,2381597.30838310,0,-0.0007579286549970199,116522.544,116625.706,116600.98300000001,190.95816279484438,1,1
2025-08-09 07:00:00,116650.74,117099.38,116633.88,116756.0,48.79228,1754726399999,5695335.67072970,612,31.58780000,3687042.74617760,0,0.00090235175533393,116592.94399999999,116608.16200000001,116594.20749999999,166.20285722968046,1,1
2025-08-09 08:00:00,116756.0,117191.13,116756.0,117098.58,11.61623,1754729999999,1357830.34063440,782,4.79456000,560513.91746340,0,0.0029341532769193712,116735.86000000002,116629.128,116624.11200000001,212.36748452776564,1,0
2025-08-09 09:00:00,117100.0,117510.88,117045.54,117510.87,22.76801,1754733599999,2670956.41816190,1167,16.74288000,1964452.12228200,0,0.0035208795870964593,116951.08200000001,116712.741,116653.75700000001,351.40617503777594,0,0
2025-08-09 10:00:00,117510.88,117904.55,117386.01,117424.17,44.91643,1754737199999,5280655.04017230,1530,35.91893000,4222552.88732150,0,-0.0007378040856985679,117088.072,116796.55899999998,116700.97050000001,412.47054217946584,0,0
2025-08-09 11:00:00,117424.17,117471.73,93268.05,117100.47,11.55005,1754740799999,1351177.74304400,1183,6.09263000,714262.85923360,0,-0.002756672667986515,117178.018,116850.28099999999,116744.39449999998,413.6901426447065,1,0
2025-08-09 12:00:00,117109.99,117238.04,117010.0,117116.64,24.2952,1754744399999,2845862.41922350,726,13.12750000,1537825.81613390,0,0.000138086550805383,117250.146,116921.545,116791.10500000001,388.9088176556447,0,0
2025-08-09 13:00:00,117116.64,117154.15,116807.65,116968.32,17.63518,1754747999999,2062903.58413910,928,12.57157000,1470431.90175460,0,-0.0012664297746246556,117224.094,116979.977,116804.45150000001,339.99034355780526,1,0
2025-08-09 14:00:00,116968.31,117149.6,116778.34,116979.05,20.26187,1754751599999,2368482.79116750,763,8.64537000,1010623.33632670,0,9.173424051911461e-05,117117.73000000001,117034.40599999999,116828.74750000001,281.5542231659356,0,0
2025-08-09 15:00:00,116979.05,117132.74,116704.99,116879.16,17.03082,1754755199999,1991230.89721260,1665,8.00125000,935541.85904520,0,-0.0008539135853813384,117008.728,117048.4,116848.94200000001,268.42405315371366,0,1
2025-08-09 16:00:00,116883.87,116947.15,116642.67,116648.5,22.56311,1754758799999,2634297.19882700,718,8.17937000,955061.79101000,0,-0.00197349125370172,116918.334,117048.176,116836.94100000002,268.79345301286475,1,1
2025-08-09 17:00:00,116648.5,116782.46,116622.05,116670.22,21.76016,1754762399999,2539774.26013900,519,15.12910000,1765908.88314770,0,0.00018620042263717274,116829.05,117039.598,116823.88,280.27712190361774,0,1
2025-08-09 18:00:00,116670.22,116720.96,116555.02,116634.91,19.08898,1754765999999,2227154.00039330,795,13.13947000,1533107.26010110,0,-0.0003026479250660685,116762.36800000002,116993.231,116811.1795,306.55648377365696,0,1
2025-08-09 19:00:00,116634.92,116721.74,116524.74,116535.69,14.6406,1754769599999,1706959.95032940,727,5.95528000,694304.73542840,0,-0.0008506887003213448,116673.696,116895.71299999999,116804.227,277.3060741436516,1,1
2025-08-09 20:00:00,116535.68,117500.0,115279.84,116656.23,30.16587,1754773199999,3523841.90170250,1117,11.21280000,1308842.25018010,0,0.0010343612330265817,116629.11000000002,116818.91900000002,116807.73899999999,213.74960711917504,0,1
2025-08-09 21:00:00,116656.23,116794.4,116359.99,116524.1,27.57701,1754776799999,3213596.06283940,719,13.31984000,1552608.34954020,0,-0.001132644180255049,116604.23000000001,116761.282,116805.7815,206.99626683756867,1,1
2025-08-09 22:00:00,116524.1,116733.61,116500.0,116541.63,20.86906,1754780399999,2433092.01855240,671,12.90168000,1504225.38079220,0,0.0001504409817367769,116578.51200000002,116703.781,116812.66299999999,174.65239550223416,0,1
2025-08-09 23:00:00,116541.62,116590.0,116436.15,116462.25,9.63498,1754783999999,1122442.49229860,533,4.65145000,541856.24154920,0,-0.0006811299962082851,116543.98000000001,116653.174,116816.57549999999,162.37021834268484,1,1
2025-08-10 00:00:00,116462.24,116838.96,116461.33,116749.46,17.25134,1754787599999,2012060.56112270,1247,10.07749000,1175660.70644920,0,0.0024661209962886232,116586.73400000001,116630.21500000001,116832.31049999999,122.51143250588339,0,1
2025-08-10 01:00:00,116749.47,116771.97,116539.99,116576.42,15.73491,1754791199999,1834891.58760410,658,9.75761000,1137667.35842630,0,-0.001482148182955223,116570.772,116599.94099999999,116824.17049999998,86.17591703518796,1,1
2025-08-10 02:00:00,116576.42,117318.0,116576.41,117317.99,9.00585,1754794799999,1052718.96388050,689,5.06841000,592409.31506270,0,0.006361234973590868,116729.55,116666.88999999998,116857.53300000001,243.8695694200129,1,1
2025-08-10 03:00:00,117317.99,122360.26,117250.41,118500.0,57.1404,1754798399999,6731827.56046560,1613,30.13365000,3548529.74920320,0,0.010075266376452507,117121.224,116849.86799999999,116944.73300000001,628.9959371324837,0,0
2025-08-10 04:00:00,118500.0,118736.67,118394.81,118485.45,11.19298,1754801999999,1326885.01322900,918,4.27865000,507253.83587460,0,-0.00012278481012661935,117525.86399999999,117034.92199999999,117014.0765,806.0324440784124,0,0
2025-08-10 05:00:00,118485.44,118501.96,117908.84,118045.0,18.15321,1754805599999,2144768.37998480,1346,6.55738000,775008.40697000,0,-0.003717334069288647,117784.972,117185.85299999997,117040.78299999998,842.6425376828734,1,0
2025-08-10 06:00:00,118045.0,118359.18,117743.44,118074.24,20.01759,1754809199999,2362059.94171750,1561,12.95273000,1528671.79489740,0,0.00024770214748626174,118084.536,117327.65400000001,117073.2865,862.6879003340007,0,0
2025-08-10 07:00:00,118074.24,118238.87,117495.24,117781.51,21.12596,1754812799999,2490101.39251550,1692,10.56004000,1244046.05634820,0,-0.0024792029150474404,118177.23999999999,117453.39499999999,117107.3385,823.289605279711,1,0
2025-08-10 08:00:00,117781.52,200000.0,115721.11,118308.85,18.05148,1754816399999,2133101.24136760,1493,12.59459000,1488991.06587980,0,0.004477273215464983,118139.01000000001,117630.117,117166.949,795.0145460874171,0,0
2025-08-10 09:00:00,118308.86,118441.47,118110.64,118293.09,18.33796,1754819999999,2168845.50090370,939,12.03270000,1422935.89422070,0,-0.00013321066006477533,118100.53799999999,117813.201,117233.1875,701.4948732604206,0,0
2025-08-10 10:00:00,118293.08,151091.99,117891.09,118020.0,28.76844,1754823599999,3399224.26654890,995,10.30893000,1217957.88243100,0,-0.002308587931890149,118095.53799999999,117940.255,117285.23500000002,594.2922248875684,1,0
2025-08-10 11:00:00,118020.0,118499.99,117896.19,118330.58,17.79251,1754827199999,2104515.25150340,1004,10.06602000,1191136.74084860,0,0.0026315878664633363,118146.80600000001,118115.671,117357.80599999998,359.51343737782565,1,0
2025-08-10 12:00:00,118330.59,130302.94,111874.26,118523.95,25.82128,1754830799999,3059199.22812800,1295,10.25752000,1215876.49390480,0,0.0016341506988302168,118295.294,118236.26700000002,117451.57849999999,246.80446979956474,0,0
2025-08-10 13:00:00,118523.95,151905.75,118383.99,118460.63,16.94859,1754834399999,2009392.26657860,1114,9.98800000,1184201.03049590,0,-0.0005342380168733563,118325.65,118232.33,117541.099,242.40477571555775,1,0
2025-08-10 14:00:00,118452.0,118810.0,93268.05,118779.0,33.88724,1754837999999,3986578.15314050,1165,25.16149000,2978932.30675660,0,0.002687559571479481,118422.83200000001,118261.68500000001,117648.3035,289.6361456604731,1,0
2025-08-10 15:00:00,118779.0,119110.99,118568.07,118815.18,11.3283,1754841599999,1345395.17671640,1180,4.12800000,490319.89184560,0,0.00030459929785564555,118581.86799999999,118338.70300000001,117762.278,325.7620935621169,0,0
2025-08-10 16:00:00,118815.18,118944.24,118623.14,118675.31,9.44939,1754845199999,1121879.70714040,1131,5.26310000,624786.03046080,0,-0.0011772064815286365,118650.81400000001,118398.81000000001,117863.232,326.9936380638313,0,0
2025-08-10 17:00:00,118675.3,118693.02,93268.05,118520.33,24.61839,1754848799999,2915069.96642000,1168,12.89032000,1528270.48618520,0,-0.0013059161168400557,118650.09,118472.69200000001,117963.0435,245.27668620655774,1,0
2025-08-10 18:00:00,118520.32,118611.91,118433.8,118554.01,9.35706,1754852399999,1108967.27803330,977,4.21419000,499481.73706250,0,0.00028417065662900143,118668.76599999999,118497.20800000001,118063.6625,239.25902949832488,1,0
2025-08-10 19:00:00,118554.01,118714.28,118359.17,118663.08,10.71512,1754855999999,1270649.07590920,1792,3.17224000,376227.92417130,0,0.0009200026215900881,118645.58200000001,118534.20699999998,118173.704,232.70488015186962,0,0
2025-08-10 20:00:00,118663.08,118765.71,118100.0,118351.16,25.64467,1754859599999,3036101.68203990,1336,18.13846000,2146381.98389690,0,-0.0026286187751067835,118552.778,118567.323,118253.78900000002,165.15807983686125,1,0
2025-08-10 21:00:00,118351.16,118689.89,118100.0,118689.88,14.31046,1754863199999,1694123.74297540,905,9.59422000,1135628.60441640,0,0.0028619913822560683,118555.692,118603.253,118359.46200000001,145.8911478613528,1,1
2025-08-10 22:00:00,118689.88,118999.97,118642.98,118996.0,10.11818,1754866799999,1202915.28476550,923,4.58138000,544422.03505060,0,0.002579158391599945,118650.826,118650.45799999998,118443.3625,187.74573916423032,1,0
2025-08-10 23:00:00,118995.99,130286.83,118861.16,119288.83,31.66818,1754870399999,3773690.22845300,1631,18.66874000,2224671.06231750,0,0.0024608390197990992,118797.79,118733.278,118482.804,262.4941861724932,0,0
2025-08-11 00:00:00,119291.74,119505.97,119136.08,119167.2,35.86011,1754873999999,4276907.45316400,953,23.11939000,2757073.24585490,0,-0.0010196260622222786,118898.61400000002,118772.098,118516.8915,296.5086951637493,1,0
2025-08-11 01:00:00,119167.19,122903.0,118932.07,119786.01,100.84251,1754877599999,12057359.41595180,1089,49.99481000,5971527.02628760,0,0.0051927879483615325,119185.584,118869.18100000001,118603.94200000001,437.56485905263133,1,0
2025-08-11 02:00:00,119800.0,121894.64,119478.94,121875.99,88.57733,1754881199999,10714419.07277110,3529,28.10162000,3401463.36137410,0,0.017447613456696764,119822.80600000001,119189.249,118794.02949999999,1038.27026049745,0,0
2025-08-11 03:00:00,121875.99,122155.99,121572.29,121742.06,17.07126,1754884799999,2078824.56386460,1662,10.99939000,1339314.02057860,0,-0.0010989038940319995,120372.018,119511.42199999999,118992.057,1279.4739873336941,1,0
2025-08-11 04:00:00,121742.06,122159.0,121623.15,122100.0,27.64292,1754888399999,3367617.79385000,1443,20.96113000,2553868.02172660,0,0.002940150675945441,120934.25200000001,119866.021,119181.6145,1462.880604784942,0,0
2025-08-11 05:00:00,122099.99,122304.02,121830.01,122027.13,33.77922,1754891999999,4121492.15716260,1485,27.78931000,3390639.90641060,0,-0.0005968058968058854,121506.23800000001,120202.426,119368.31649999999,1540.2676100403587,1,0
2025-08-11 06:00:00,122043.0,122324.73,121954.79,122293.2,11.82538,1754895599999,1443663.61399950,1498,8.54735000,1043216.95328360,0,0.0021804167646981565,122007.676,120596.63,119581.97649999999,1518.11289929367,0,0
2025-08-11 07:00:00,122293.2,122344.19,121479.99,121537.14,49.31741,1754899199999,6014158.37642090,1464,13.72518000,1671710.29268980,0,-0.006182355192275613,121939.906,120881.356,119742.30450000001,1381.6325095037078,1,0
2025-08-11 08:00:00,121537.15,121800.01,121217.51,121679.13,20.51696,1754902799999,2495727.93704580,1135,16.59951000,2019732.34330860,0,0.0011682848551479719,121927.31999999999,121149.669,119900.0635,1226.6545728800857,0,0
2025-08-11 09:00:00,121679.13,121703.73,117861.82,121396.23,8.22882,1754906399999,997365.49311050,888,2.45019000,297461.75138910,0,-0.002324967313622417,121786.56599999999,121360.40900000001,120046.8435,1037.9515101770505,0,0
2025-08-11 10:00:00,121396.23,121455.02,121018.37,121196.95,9.27766,1754909999999,1124573.09892990,679,4.09137000,495784.25634190,0,-0.0016415666285517494,121620.52999999998,121563.384,120167.74100000001,707.1582141108545,0,0
2025-08-11 11:00:00,121196.17,121270.01,120303.99,120561.54,22.59719,1754913599999,2728131.05924490,1161,11.36897000,1372111.94768000,0,-0.005242788700540735,121274.198,121640.937,120255.05900000001,503.8896533116001,0,1
2025-08-11 12:00:00,120561.54,120655.55,117388.48,119623.04,48.8653,1754917199999,5862572.21720060,1605,32.14749000,3856728.32103650,0,-0.007784406204499383,120891.378,121415.64199999999,120302.44549999999,802.3730819664818,1,1
2025-08-11 13:00:00,119643.69,200000.0,116915.14,119980.58,102.07827,1754920799999,12214498.23200470,2614,50.27969000,6017805.90598260,0,0.0029888890969500537,120551.66799999999,121239.49399999999,120375.45799999998,909.0163253673246,1,1
2025-08-11 14:00:00,120026.4,120634.65,119825.19,120246.52,31.14388,1754924399999,3742054.85957720,1041,17.23898000,2072926.10604040,0,0.0022165253743564595,120321.726,121054.146,120460.0835,903.0063427646124,1,1
2025-08-11 15:00:00,120243.6,120408.0,119843.19,120321.99,29.23689,1754927999999,3514657.56435400,1902,9.33070000,1121831.06084920,0,0.0006276273109608876,120146.73400000001,120883.63200000001,120543.02900000001,858.7709821326318,0,1
2025-08-11 16:00:00,120321.99,120794.03,119942.75,119959.11,77.53715,1754931599999,9335012.82240550,929,64.35165000,7746467.21812810,0,-0.0030159075660235457,120026.24799999999,120650.223,120623.42649999999,742.4022394921408,0,1
2025-08-11 17:00:00,119959.1,120150.0,119466.74,119500.01,11.6009,1754935199999,1390918.29955720,577,8.81787000,1057865.98629310,0,-0.0038271374304127415,120001.64199999999,120446.51000000001,120663.933,751.4303459710636,1,1
2025-08-11 18:00:00,119500.0,119931.57,119261.57,119773.92,102.43488,1754938799999,12259116.57084040,976,80.77796000,9666741.82126620,0,0.002292133699403065,119960.31000000001,120255.98900000002,120702.829,636.9956229489397,0,1
